Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
India,South-East Asia Region of WHO,Southern Asia,2020,6,03-02-20,09-02-20,347,340,,19,1,,,20,,,,,20,,Sporadic
India,South-East Asia Region of WHO,Southern Asia,2020,7,10-02-20,16-02-20,620,620,,31,9,,,40,,,,,40,,Sporadic
India,South-East Asia Region of WHO,Southern Asia,2020,8,17-02-20,23-02-20,693,693,,84,16,,,100,,43,,43,143,,Local Outbreak
India,South-East Asia Region of WHO,Southern Asia,2020,9,24-02-20,01-03-20,816,816,,143,27,,,170,,49,,49,219,,Local Outbreak
India,South-East Asia Region of WHO,Southern Asia,2020,10,02-03-20,08-03-20,488,488,,78,15,,,93,,,20,20,113,,Local Outbreak
India,South-East Asia Region of WHO,Southern Asia,2020,11,09-03-20,15-03-20,400,400,,24,1,,,25,,1,3,4,29,,Local Outbreak
India,South-East Asia Region of WHO,Southern Asia,2020,12,16-03-20,22-03-20,800,800,,11,1,,,12,,,2,2,14,,Sporadic
India,South-East Asia Region of WHO,Southern Asia,2020,13,23-03-20,29-03-20,1254,1254,,8,1,,,9,,,5,5,14,,Sporadic
India,South-East Asia Region of WHO,Southern Asia,2020,14,30-03-20,05-04-20,1235,1235,,5,,,,5,,,,,5,,Sporadic
India,South-East Asia Region of WHO,Southern Asia,2020,15,06-04-20,12-04-20,373,373,,1,,,,1,,,,,1,,No Activity
India,South-East Asia Region of WHO,Southern Asia,2020,16,13-04-20,19-04-20,93,93,,,,,,,,,,,,,No Activity
India,South-East Asia Region of WHO,Southern Asia,2020,17,20-04-20,26-04-20,66,66,,,,,,,,,,,,,No Activity
India,South-East Asia Region of WHO,Southern Asia,2020,18,27-04-20,03-05-20,26,26,,,,,,,,,,,,,No Activity
